Name,r,claimedtype,redshift,alias,spectrum_count,in_anderson,in_cccp,in_pantheon,in_sanders,spec_class
PS16wi,4,,,PS16wi;LSQ16ak,0,0,0,0,0,0
PS16wj,8,,,PS16wj;AT2016un,0,0,0,0,0,0
PS16wk,2,,,PS16wk;AT2016uo,0,0,0,0,0,0
PS16wl,4,,,PS16wl;AT2016up,0,0,0,0,0,0
PS16wm,4,,,PS16wm;AT2016uq,0,0,0,0,0,0
PS16wn,2,,,PS16wn;CSS130114:065611+560422,0,0,0,0,0,0
PS16wo,13,,,PS16wo;AT2016ur,0,0,0,0,0,0
PS16wr,1,,,PS16wr;AT2016uu,0,0,0,0,0,0
PS16wv,15,,,PS16wv;AT2016uy,0,0,0,0,0,0
PS16wx,8,,,PS16wx;AT2016uz,0,0,0,0,0,0
PS16wy,4,,,PS16wy;AT2016va,0,0,0,0,0,0
PS16wz,4,,,PS16wz;AT2016vb,0,0,0,0,0,0
PS16xb,9,,,PS16xb;AT2016vd,0,0,0,0,0,0
PS16xc,8,,,PS16xc;AT2016ve,0,0,0,0,0,0
PS16xd,3,,0.01992,PS16xd;AT2016vf,0,0,0,0,0,0
PS16xe,4,,,PS16xe;AT2016vg,0,0,0,0,0,0
PS16xf,16,,,PS16xf;AT2016vh,0,0,0,0,0,0
PS16xg,7,,,PS16xg;AT2016vi,0,0,0,0,0,0
PS16xh,5,,,PS16xh;AT2016vj,0,0,0,0,0,0
PS16xi,2,,,PS16xi;AT2016vk,0,0,0,0,0,0
PS16xk,4,,,PS16xk;AT2016vm,0,0,0,0,0,0
PS16xl,4,,,PS16xl;AT2016vn,0,0,0,0,0,0
PS16xm,10,,,PS16xm;AT2016vo,0,0,0,0,0,0
PS16xn,4,,,PS16xn;AT2016vp,0,0,0,0,0,0
PS16xo,3,,,PS16xo;AT2016vq,0,0,0,0,0,0
PS16xp,3,,,PS16xp;AT2016vr,0,0,0,0,0,0
PS16xq,8,,,PS16xq;AT2016vs,0,0,0,0,0,0
PS16xr,4,,,PS16xr;AT2016vt,0,0,0,0,0,0
PS16xs,2,,,PS16xs;AT2016vu,0,0,0,0,0,0
PS16xv,4,,,PS16xv;AT2016vw,0,0,0,0,0,0
PS16xx,8,,,PS16xx;AT2016vy,0,0,0,0,0,0
PS16xy,3,,,PS16xy;AT2016vz,0,0,0,0,0,0
PS16yi,8,,,PS16yi;AT2016wh,0,0,0,0,0,0
PS16yj,63,SLSN-I,0.224,PS16yj;AT2016wi;iPTF15esb,0,0,0,0,0,0
PS16yl,5,Minor Planet,,PS16yl;AT2016wk,0,0,0,0,0,0
PS16ym,3,,,PS16ym;AT2016wl,0,0,0,0,0,0
PS16yu,4,,,PS16yu;AT2016wt,0,0,0,0,0,0
PS16yv,4,,0.012092,PS16yv;AT2016wu,0,0,0,0,0,0
PS16yw,2,,,PS16yw;AT2016wv,0,0,0,0,0,0
PS16z,13,,,PS16z,0,0,0,0,0,0
PS16za,3,,,PS16za;AT2016wz,0,0,0,0,0,0
PS16zh,1,,,PS16zh;AT2016xd,0,0,0,0,0,0
PS16zj,2,,,PS16zj;AT2016xf,0,0,0,0,0,0
PS16zu,4,,,PS16zu;AT2016xz,0,0,0,0,0,0
PS16zv,4,,,PS16zv;AT2016ya,0,0,0,0,0,0
PS16zw,8,,,PS16zw;AT2016yb,0,0,0,0,0,0
PS16zx,6,,,PS16zx;AT2016yc,0,0,0,0,0,0
PS17ajp,1,,,PS17ajp;AT2017yz,0,0,0,0,0,0
PS17blp,1,,,PS17blp;AT2017bix;PTSS-17hsu,0,0,0,0,0,0
PS17bqq,1,Candidate,,PS17bqq;AT2017byq;PTSS-17nxz;Gaia17avb,0,0,0,0,0,0
PS17bsa,1,,,PS17bsa;AT2017cbk;AT2016sm;PS16tx,0,0,0,0,0,0
PS17bvb,2,,,PS17bvb;AT2017chb;Gaia17atd,0,0,0,0,0,0
PS17byj,1,Ia,,PS17byj;AT2017cnb;PTSS-17ohw,0,0,0,0,0,0
PS17dal,12,Candidate,,PS17dal;AT2017dzl;Gaia17bhs,0,0,0,0,0,0
PS17djx,3,,,PS17djx;AT2017ett;Gaia17bsr,0,0,0,0,0,0
PS17dzb,2,Candidate,,PS17dzb;AT2017fye;Gaia17caj,0,0,0,0,0,0
PS17egd,2,Candidate,,PS17egd;AT2017gec;Gaia17cdk,0,0,0,0,0,0
PS17faq,1,,,PS17faq;AT2017ian;PTSS-17bbgy,0,0,0,0,0,0
PS17fhd,12,,,PS17fhd;AT2017iqx,0,0,0,0,0,0
PS17fhx,4,,,PS17fhx;AT2017itj,0,0,0,0,0,0
PS17fvl,4,,,PS17fvl;AT2017jqe,0,0,0,0,0,0
PS17gco,14,,,PS17gco;AT2017jvq,0,0,0,0,0,0
PS17hk,1,,0.023522,PS17hk;AT2017iu,0,0,0,0,0,0
PS17tn,6,,,PS17tn,0,0,0,0,0,0
PS17yt,6,,,PS17yt,0,0,0,0,0,0
PS18aff,5,,,PS18aff;AT2016jid,0,0,0,0,0,0
PS18aks,10,,,PS18aks;AT2018dmb,0,0,0,0,0,0
PS18amj,2,,,PS18amj;AT2016jih,0,0,0,0,0,0
PS18aml,6,,,PS18aml;AT2016jif,0,0,0,0,0,0
PS18aou,2,,,PS18aou;AT2018dpd,0,0,0,0,0,0
PS18aoy,3,,,PS18aoy;AT2018dne,0,0,0,0,0,0
PS18ate,1,,,PS18ate;AT2016jii,0,0,0,0,0,0
PS18bxl,2,,,PS18bxl;AT2018jwt;ATLAS18bbzt;ZTF18acvddao,0,0,0,0,0,0
PS18cbk,2,,,PS18cbk;AT2018jxy;ZTF18acyueiq,0,0,0,0,0,0
PS18cch,5,,,PS18cch;AT2018jzn;ZTF18acvvpnn,0,0,0,0,0,0
PS18cen,2,,,PS18cen;AT2018kcj;ZTF18acwwkyu,0,0,0,0,0,0
PS18cfp,5,,,PS18cfp;AT2018koe,0,0,0,0,0,0
PS18cin,2,,,PS18cin;AT2018kqw;ZTF18acywtbf,0,0,0,0,0,0
PS18cnx,2,,,PS18cnx;AT2018lbr;ATLAS19adu;ZTF18adbihrq,0,0,0,0,0,0
PS18cpk,2,,,PS18cpk;AT2018lgh;ATLAS19app;ZTF18adbiitu,0,0,0,0,0,0
PS18cpq,3,,,PS18cpq;AT2019ab;ATLAS19anx;ZTF18adbcknf,0,0,0,0,0,0
PS18cqp,3,,,PS18cqp;AT2019P;ATLAS19ael;ZTF18adccxqw,0,0,0,0,0,0
PS18en,18,,,PS18en;AT2018fj,0,0,0,0,0,0
PS18ix,3,,,PS18ix;AT2018wq,0,0,0,0,0,0
PS18jo,1,,,PS18jo;AT2016jhs,0,0,0,0,0,0
PS18jt,1,,,PS18jt;AT2016jhu,0,0,0,0,0,0
PS18kh,72,,0.074,PS18kh,62,0,0,0,0,1
PS18km,3,,,PS18km;AT2018zx,0,0,0,0,0,0
PS18kz,1,Ic,0.022389,PS18kz;AT2018adg;C17-0015;AT2018agm,0,0,0,0,0,0
PS18lb,1,,,PS18lb;AT2016jhw,0,0,0,0,0,0
PS18nd,2,,,PS18nd;AT2018alr,0,0,0,0,0,0
PS18of,2,,,PS18of;AT2018axd,0,0,0,0,0,0
PS18pb,3,,,PS18pb;AT2018awu,0,0,0,0,0,0
PS18pr,2,,,PS18pr;AT2016jhx,0,0,0,0,0,0
PS19adi,2,,,PS19adi;AT2019fgx,0,0,0,0,0,0
PS19afn,3,,,PS19afn;AT2019ffz,0,0,0,0,0,0
PS19aif,3,,,PS19aif;AT2019fmu,0,0,0,0,0,0
PS19ajr,1,,,PS19ajr;AT2019fpf,0,0,0,0,0,0
PS19ajs,2,,,PS19ajs;AT2019fph;ATLAS19leb,0,0,0,0,0,0
PS19aqf,1,,,PS19aqf;AT2019fub,0,0,0,0,0,0
PS19aqh,2,,,PS19aqh;AT2019ftj,0,0,0,0,0,0
PS19aqi,2,,,PS19aqi;AT2019ftk,0,0,0,0,0,0
PS19att,3,,,PS19att;AT2019fvw,0,0,0,0,0,0
PS19axf,3,,,PS19axf;AT2019gjq,0,0,0,0,0,0
PS19bdx,1,,,PS19bdx;AT2019gqd,0,0,0,0,0,0
PS19bl,3,,,PS19bl;AT2019fn;ZTF18adbhgwx,0,0,0,0,0,0
PS19bm,1,,0.045758,PS19bm;AT2019fp;ZTF19aaajbmv,0,0,0,0,0,0
PS19cf,1,,,PS19cf;AT2019fu;ZTF18adbmhol,0,0,0,0,0,0
PS19hb,2,,,PS19hb;AT2019vk;ZTF19aadsgzb;ATLAS19cad,0,0,0,0,0,0
PS19we,3,,,PS19we;AT2019etz;ATLAS19jmi;ZTF19aatmudg,0,0,0,0,0,0
PS19xi,4,,,PS19xi;AT2019euo;ATLAS19kni;ZTF19aaumats,0,0,0,0,0,0
PS19xo,5,,,PS19xo;AT2019eyh;ATLAS19knf;ZTF19aaulpwc,0,0,0,0,0,0
PS19yj,1,,,PS19yj;AT2019eyb,0,0,0,0,0,0
PS19yu,3,,,PS19yu;AT2019faq;ZTF19aauivtj,0,0,0,0,0,0
PSN J01534240+2956107,7,Ia,0.026,PSN J01534240+2956107,0,0,0,0,0,0
PSN J02524671+4656470,7,Ia,0.0281,PSN J02524671+4656470,0,0,0,0,0,0
PSN J20435314+1230304,7,Ia,0.0155,PSN J20435314+1230304,1,0,0,0,0,0
PSN J22223287-1852243,6,Ia,0.024,PSN J22223287-1852243;MASTER OT J222232.87-185224.3,0,0,0,0,0,0
PSN J23102264+0735202,6,Ia,0.046,PSN J23102264+0735202;PSN J23101633+0732493,1,0,0,0,0,0
PSc000022,3,Ia,0.25272,PSc000022,0,0,0,0,0,0
PSc000060,5,Ia,0.14806,PSc000060,0,0,0,0,0,0
PSc000077,4,Ia,0.50709,PSc000077,0,0,0,0,0,0
PSc000080,5,Ia,0.4518,PSc000080,0,0,0,0,0,0
PSc000095,9,Ia,0.33089,PSc000095,0,0,0,0,0,0
PSc000150,12,Ia,0.20721,PSc000150,0,0,0,0,0,0
PSc000156,6,Ia,0.43864,PSc000156,0,0,0,0,0,0
PSc000186,10,Ia,,PSc000186,0,0,0,0,0,0
PSc000200,5,Ia,0.43179,PSc000200,0,0,0,0,0,0
PSc000210,4,Ia,0.61154,PSc000210,0,0,0,0,0,0
PSc000227,3,Ia,0.49744,PSc000227,0,0,0,0,0,0
PSc000260,6,Ia,0.56106,PSc000260,0,0,0,0,0,0
PSc000268,4,Ia,0.64037,PSc000268,0,0,0,0,0,0
PSc000345,10,Ia,0.34272,PSc000345,0,0,0,0,0,0
PSc000349,5,Ia,0.4818,PSc000349,0,0,0,0,0,0
PSc000418,5,Ia,0.58177,PSc000418,0,0,0,0,0,0
PSc000552,11,Ia,0.33316,PSc000552,0,0,0,0,0,0
PSc010009,6,Ia,,PSc010009,0,0,0,0,0,0
PSc010014,8,Ia,0.21608,PSc010014,0,0,0,0,0,0
PSc010024,8,Ia,0.41987,PSc010024,0,0,0,0,0,0
PSc010053,5,Ia,0.24626,PSc010053,0,0,0,0,0,0
PSc010055,5,Ia,0.30356,PSc010055,0,0,0,0,0,0
PSc010074,2,Ia,0.68979,PSc010074,0,0,0,0,0,0
PSc010167,7,Ia,0.11945,PSc010167,0,0,0,0,0,0
PSc010174,6,Ia,0.21915,PSc010174,0,0,0,0,0,0
PSc010178,7,Ia,0.37552,PSc010178,0,0,0,0,0,0
PSc010191,6,Ia,0.38688,PSc010191,0,0,0,0,0,0
PSc010196,1,Ia,0.36851,PSc010196,0,0,0,0,0,0
PSc010203,9,Ia,0.08732,PSc010203,0,0,0,0,0,0
PSc010204,5,Ia,0.47664,PSc010204,0,0,0,0,0,0
PSc010218,4,Ia,0.57668,PSc010218,0,0,0,0,0,0
PSc010222,7,Ia,0.4081,PSc010222,0,0,0,0,0,0
PSc010230,5,Ia,0.3032,PSc010230,0,0,0,0,0,0
PSc010430,2,Ia,,PSc010430,0,0,0,0,0,0
PSc020026,5,Ia,0.32057,PSc020026,0,0,0,0,0,0
PSc020033,3,Ia,0.52998,PSc020033,0,0,0,0,0,0
PSc020034,5,Ia,0.19914,PSc020034,0,0,0,0,0,0
PSc020104,2,Ia,0.30627,PSc020104,0,0,0,0,0,0
PSc020123,3,Ia,0.49764,PSc020123,0,0,0,0,0,0
PSc020148,7,Ia,,PSc020148,0,0,0,0,0,0
PSc020194,3,Ia,0.24578,PSc020194,0,0,0,0,0,0
PSc020198,2,Ia,0.36076,PSc020198,0,0,0,0,0,0
PSc030005,3,Ia,0.42016,PSc030005,0,0,0,0,0,0
PSc030007,2,Ia,0.25978,PSc030007,0,0,0,0,0,0
PSc030068,3,Ia,0.29626,PSc030068,0,0,0,0,0,0
PSc030216,1,Ia,0.19841,PSc030216,0,0,0,0,0,0
PSc030245,2,Ia,0.58069,PSc030245,0,0,0,0,0,0
PSc030252,4,Ia,0.32567,PSc030252,0,0,0,0,0,0
PSc030263,6,Ia,0.29908,PSc030263,0,0,0,0,0,0
PSc040121,6,Ia,0.32218,PSc040121,0,0,0,0,0,0
PSc040139,7,Ia,0.26734,PSc040139,0,0,0,0,0,0
PSc040147,7,Ia,0.24368,PSc040147,0,0,0,0,0,0
PSc040151,5,Ia,0.25615,PSc040151,0,0,0,0,0,0
PSc040163,3,Ia,0.41581,PSc040163,0,0,0,0,0,0
PSc040168,5,Ia,0.20645,PSc040168,0,0,0,0,0,0
PSc040169,4,Ia,0.42124,PSc040169,0,0,0,0,0,0
PSc040170,8,Ia,0.18977,PSc040170,0,0,0,0,0,0
PSc040176,3,Ia,0.34774,PSc040176,0,0,0,0,0,0
PSc040313,3,Ia,0.26581,PSc040313,0,0,0,0,0,0
PSc040316,3,Ia,0.44257,PSc040316,0,0,0,0,0,0
PSc040318,5,Ia,0.29954,PSc040318,0,0,0,0,0,0
PSc040343,4,Ia,0.34282,PSc040343,0,0,0,0,0,0
PSc040377,4,Ia,0.35197,PSc040377,0,0,0,0,0,0
PSc040473,4,Ia,0.16108,PSc040473,0,0,0,0,0,0
PSc040477,9,Ia,0.34581,PSc040477,0,0,0,0,0,0
PSc040511,8,Ia,0.31424,PSc040511,0,0,0,0,0,0
PSc040512,7,Ia,0.31531,PSc040512,0,0,0,0,0,0
PSc040530,11,Ia,0.26544,PSc040530,0,0,0,0,0,0
PSc040540,5,Ia,0.60924,PSc040540,0,0,0,0,0,0
PSc040573,4,Ia,0.36201,PSc040573,0,0,0,0,0,0
PSc040593,5,Ia,0.32237,PSc040593,0,0,0,0,0,0
PSc040693,3,Ia,0.46709,PSc040693,0,0,0,0,0,0
PSc040783,3,Ia,0.32858,PSc040783,0,0,0,0,0,0
PSc050004,5,Ia,0.44573,PSc050004,0,0,0,0,0,0
PSc050017,2,Ia,0.35337,PSc050017,0,0,0,0,0,0
PSc050172,5,Ia,0.49427,PSc050172,0,0,0,0,0,0
PSc050298,2,Ia,0.52239,PSc050298,0,0,0,0,0,0
PSc050617,4,Ia,0.3788,PSc050617,0,0,0,0,0,0
PSc050625,5,Ia,0.33292,PSc050625,0,0,0,0,0,0
PSc050656,5,Ia,0.37066,PSc050656,0,0,0,0,0,0
PSc050665,5,Ia,0.58793,PSc050665,0,0,0,0,0,0
PSc050669,4,Ia,0.39286,PSc050669,0,0,0,0,0,0
PSc051109,7,Ia,0.23021,PSc051109,0,0,0,0,0,0
PSc052136,5,Ia,0.48078,PSc052136,0,0,0,0,0,0
PSc060015,4,Ia,0.38476,PSc060015,0,0,0,0,0,0
PSc060141,7,Ia,0.19033,PSc060141,0,0,0,0,0,0
PSc060157,1,Ia,0.33137,PSc060157,0,0,0,0,0,0
PSc060169,4,Ia,0.40557,PSc060169,0,0,0,0,0,0
PSc060199,1,Ia,0.25334,PSc060199,0,0,0,0,0,0
PSc060238,4,Ia,0.32178,PSc060238,0,0,0,0,0,0
PSc060242,1,Ia,0.10968,PSc060242,0,0,0,0,0,0
PSc060249,1,Ia,0.32782,PSc060249,0,0,0,0,0,0
PSc061139,5,Ia,0.32804,PSc061139,0,0,0,0,0,0
PSc061190,3,Ia,0.21019,PSc061190,0,0,0,0,0,0
PSc061191,7,Ia,0.26966,PSc061191,0,0,0,0,0,0
PSc061192,5,Ia,0.23379,PSc061192,0,0,0,0,0,0
PSc061197,6,Ia,0.32885,PSc061197,0,0,0,0,0,0
PSc070003,16,Ia,0.13641,PSc070003,0,0,0,0,0,0
PSc070020,5,Ia,0.25898,PSc070020,0,0,0,0,0,0
PSc070048,6,Ia,0.42341,PSc070048,0,0,0,0,0,0
PSc070054,4,Ia,0.44679,PSc070054,0,0,0,0,0,0
PSc070071,6,Ia,0.36762,PSc070071,0,0,0,0,0,0
PSc070096,5,Ia,0.39277,PSc070096,0,0,0,0,0,0
PSc070110,5,Ia,0.27905,PSc070110,0,0,0,0,0,0
PSc070111,5,Ia,0.35264,PSc070111,0,0,0,0,0,0
PSc070175,1,Ia,0.54819,PSc070175,0,0,0,0,0,0
PSc070194,3,Ia,0.47596,PSc070194,0,0,0,0,0,0
PSc070200,5,Ia,0.43624,PSc070200,0,0,0,0,0,0
PSc070264,10,Ia,0.33038,PSc070264,0,0,0,0,0,0
PSc070402,11,Ia,0.31653,PSc070402,0,0,0,0,0,0
PSc070459,4,Ia,0.53115,PSc070459,0,0,0,0,0,0
PSc070470,9,Ia,0.35174,PSc070470,0,0,0,0,0,0
PSc070530,3,Ia,0.31939,PSc070530,0,0,0,0,0,0
PSc070567,13,Ia,0.16895,PSc070567,0,0,0,0,0,0
PSc070611,8,Ia,0.14769,PSc070611,0,0,0,0,0,0
PSc070612,3,Ia,0.55361,PSc070612,0,0,0,0,0,0
PSc070614,1,Ia,0.74839,PSc070614,0,0,0,0,0,0
PSc070719,2,Ia,0.60822,PSc070719,0,0,0,0,0,0
PSc070985,4,Ia,0.44427,PSc070985,0,0,0,0,0,0
PSc070986,6,Ia,0.3436,PSc070986,0,0,0,0,0,0
PSc071007,4,Ia,0.48269,PSc071007,0,0,0,0,0,0
PSc071011,10,Ia,0.45819,PSc071011,0,0,0,0,0,0
PSc071032,8,Ia,0.28382,PSc071032,0,0,0,1,0,1
PSc071060,6,Ia,0.18099,PSc071060,0,0,0,0,0,0
PSc071113,2,Ia,0.4918,PSc071113,0,0,0,0,0,0
PSc071245,3,Ia,0.47909,PSc071245,0,0,0,0,0,0
PSc080012,5,Ia,0.52314,PSc080012,0,0,0,0,0,0
PSc080015,6,Ia,0.30046,PSc080015,0,0,0,0,0,0
PSc080023,2,Ia,0.4582,PSc080023,0,0,0,0,0,0
PSc080028,5,Ia,0.27671,PSc080028,0,0,0,0,0,0
PSc080034,2,Ia,,PSc080034,0,0,0,0,0,0
PSc080048,7,Ia,0.32143,PSc080048,0,0,0,0,0,0
PSc080064,37,Ia;Ia;Ia,0.06548,PSc080064;PS1-10aeq,0,0,0,1,0,1
PSc080098,4,Ia,0.34166,PSc080098,0,0,0,0,0,0
PSc080146,5,Ia,0.45628,PSc080146,0,0,0,0,0,0
PSc080241,8,Ia,0.30729,PSc080241,0,0,0,0,0,0
PSc080252,4,Ia,0.51168,PSc080252,0,0,0,0,0,0
PSc080257,5,Ia,0.18681,PSc080257,0,0,0,0,0,0
PSc080261,15,Ia,0.1277,PSc080261,0,0,0,0,0,0
PSc080295,4,Ia,0.62371,PSc080295,0,0,0,0,0,0
PSc080296,4,Ia,0.50006,PSc080296,0,0,0,0,0,0
PSc080343,4,Ia,0.45027,PSc080343,0,0,0,0,0,0
PSc080363,8,Ia,0.3166,PSc080363,0,0,0,0,0,0
PSc080438,5,Ia,0.41836,PSc080438,0,0,0,0,0,0
PSc080546,5,Ia,0.61286,PSc080546,0,0,0,0,0,0
PSc080554,4,Ia,0.60859,PSc080554,0,0,0,0,0,0
PSc080646,15,Ia;Ia;Ia,0.31855,PSc080646;PS1-10agw,0,0,0,1,0,1
PSc080693,2,Ia,0.34778,PSc080693,0,0,0,0,0,0
PSc080723,7,Ia;Ia;Ia,0.431,PSc080723;PS1-10ahk,0,0,0,1,0,1
PSc080735,8,Ia;Ia;Ia,0.635,PSc080735;PS1-10ahl,0,0,0,0,0,0
PSc080771,3,Ia,0.26109,PSc080771,0,0,0,0,0,0
PSc080772,9,Ia,0.35745,PSc080772,0,0,0,0,0,0
PSc090097,6,Ia,0.42908,PSc090097,0,0,0,0,0,0
PSc090107,5,Ia,0.23727,PSc090107,0,0,0,0,0,0
PSc090128,4,Ia,0.43109,PSc090128,0,0,0,0,0,0
PSc090130,3,Ia,0.19427,PSc090130,0,0,0,0,0,0
PSc090147,7,Ia,0.30867,PSc090147,0,0,0,0,0,0
PSc090179,2,Ia,0.32819,PSc090179,0,0,0,0,0,0
PSc090191,3,Ia,0.41664,PSc090191,0,0,0,0,0,0
PSc090196,7,Ia,0.32972,PSc090196,0,0,0,0,0,0
PSc090201,11,Ia;Ia;Ia,0.51;0.51,PSc090201;PS1-10axm,0,0,0,1,0,1
PSc090227,4,Ia,0.54963,PSc090227,0,0,0,0,0,0
PSc090256,4,Ia,0.1228,PSc090256,0,0,0,0,0,0
PSc090275,21,Ia;Ia;Ia,0.14,PSc090275;PS1-10ayb,0,0,0,1,0,1
PSc090638,6,Ia,0.25341,PSc090638,0,0,0,0,0,0
PSc090746,4,Ia,0.21954,PSc090746,0,0,0,0,0,0
PSc090966,2,Ia,0.59243,PSc090966,0,0,0,0,0,0
PSc091437,6,Ia,0.46519,PSc091437,0,0,0,0,0,0
PSc091739,5,Ia,0.37306,PSc091739,0,0,0,0,0,0
PSc091748,18,Ia;Ia;Ia,0.14446,PSc091748;PS1-10bji,0,0,0,0,0,0
PSc091755,5,Ia,0.2241,PSc091755,0,0,0,0,0,0
PSc091869,14,Ia;Ia;Ia,0.29,PSc091869;PS1-10bjn,0,0,0,1,0,1
PSc100014,9,Ia;Ia;Ia,0.31;0.31,PSc100014;PS1-10bjz,0,0,0,0,0,0
PSc100083,1,Ia,0.40325,PSc100083,0,0,0,0,0,0
PSc100090,11,Ia;Ia;Ia,0.17271,PSc100090;PS1-10bkf,0,0,0,1,0,1
PSc100101,12,Ia;Ia;Ia,0.42941,PSc100101;PS1-10bki,0,0,0,1,0,1
PSc100102,2,Ia,0.37081,PSc100102,0,0,0,0,0,0
PSc100121,1,Ia,,PSc100121,0,0,0,0,0,0
PSc100142,1,Ia,0.41664,PSc100142,0,0,0,0,0,0
PSc100163,3,Ia;Ia;Ia,0.31798,PSc100163;PS1-10blh,0,0,0,1,0,1
PSc100164,2,Ia,0.40488,PSc100164,0,0,0,0,0,0
PSc100206,17,Ia;Ia;Ia,0.3474,PSc100206;PS1-10blp,0,0,0,1,0,1
PSc100358,7,Ia;Ia;Ia,0.36,PSc100358;PS1-10bmb,0,0,0,1,0,1
PSc100382,3,Ia,0.37961,PSc100382,0,0,0,0,0,0
PSc100405,10,Ia;Ia;Ia,0.00362;0.104,PSc100405;PS1-10bmk,0,0,0,1,0,1
PSc100417,2,Ia,0.48277,PSc100417,0,0,0,0,0,0
PSc110014,2,Ia,0.32725,PSc110014,0,0,0,0,0,0
PSc110022,2,Ia,0.50754,PSc110022,0,0,0,0,0,0
PSc110033,9,Ia;Ia;Ia,0.20488,PSc110033;PS1-10byq,0,0,0,1,0,1
PSc110422,1,Ia,,PSc110422,0,0,0,0,0,0
PSc110425,14,Ia;Ia;Ia,0.38,PSc110425;PS1-10bzo,0,0,0,1,0,1
PSc110426,8,Ia;Ia;Ia,1.01323,PSc110426;PS1-10bzp,0,0,0,0,0,0
PSc110429,3,Ia,0.43985,PSc110429,0,0,0,0,0,0
PSc110430,9,Ia;Ia;Ia,0.42;0.42,PSc110430;PS1-10bzt,0,0,0,1,0,1
PSc110431,9,Ia;Ia;Ia,0.34258,PSc110431;PS1-10bzu,0,0,0,0,0,0
PSc110460,7,Ia;Ia;Ia,0.2,PSc110460;PS1-10bzy,0,0,0,1,0,1
PSc110464,3,Ia,0.51318,PSc110464,0,0,0,0,0,0
PSc110476,1,Ia,0.6924,PSc110476,0,0,0,0,0,0
PSc110478,7,Ia;Ia;Ia,0.26468,PSc110478;PS1-10cad,0,0,0,1,0,1
PSc110536,7,Ia;Ia;Ia,0.23481,PSc110536;PS1-10cay,0,0,0,1,0,1
PSc110567,6,Ia;Ia;Ia,0.21448,PSc110567;PS1-10cbb,0,0,0,1,0,1
PSc110647,2,Ia,0.32151,PSc110647,0,0,0,0,0,0
PSc110725,8,Ia,,PSc110725,0,0,0,0,0,0
PSc110726,4,Ia,0.54465,PSc110726,0,0,0,0,0,0
PSc110734,10,Ia;Ia;Ia,0.40188,PSc110734;PS1-10cbu,0,0,0,1,0,1
PSc120039,3,Ia,0.32524,PSc120039,0,0,0,1,0,1
PSc120111,4,Ia,0.42779,PSc120111,0,0,0,1,0,1
PSc120223,4,Ia,0.62116,PSc120223,0,0,0,0,0,0
PSc120313,4,Ia,0.53433,PSc120313,0,0,0,0,0,0
PSc120458,3,Ia,,PSc120458,0,0,0,0,0,0
PSc120543,2,Ia,0.58128,PSc120543,0,0,0,0,0,0
PSc120553,6,Ia,0.48307,PSc120553,0,0,0,0,0,0
PSc120554,6,Ia,0.4062,PSc120554,0,0,0,0,0,0
PSc120567,6,Ia,0.35504,PSc120567,0,0,0,0,0,0
PSc120635,4,Ia,,PSc120635,0,0,0,0,0,0
PSc120637,5,Ia,0.29379,PSc120637,0,0,0,0,0,0
PSc120655,1,Ia,0.60351,PSc120655,0,0,0,0,0,0
PSc120700,4,Ia,,PSc120700,0,0,0,0,0,0
PSc120706,5,Ia,0.32941,PSc120706,0,0,0,0,0,0
PSc120713,5,Ia,0.4199,PSc120713,0,0,0,0,0,0
PSc120715,4,Ia,0.26321,PSc120715,0,0,0,0,0,0
PSc120762,4,Ia,0.44213,PSc120762,0,0,0,1,0,1
PSc130037,1,Ia,0.14276,PSc130037,0,0,0,0,0,0
PSc130145,5,Ia,0.60591,PSc130145,0,0,0,0,0,0
PSc130283,7,Ia,0.07622,PSc130283,0,0,0,0,0,0
PSc130373,3,Ia,0.37414,PSc130373,0,0,0,0,0,0
PSc130391,4,Ia,0.37029,PSc130391,0,0,0,0,0,0
PSc130490,2,Ia,0.39063,PSc130490,0,0,0,0,0,0
PSc130527,3,Ia,0.22004,PSc130527,0,0,0,0,0,0
PSc130601,4,Ia,0.55744,PSc130601,0,0,0,0,0,0
PSc130610,3,Ia,,PSc130610,0,0,0,0,0,0
PSc130650,4,Ia,0.29562,PSc130650,0,0,0,0,0,0
PSc130651,5,Ia,0.58101,PSc130651,0,0,0,0,0,0
PSc130667,4,Ia,0.59259,PSc130667,0,0,0,0,0,0
PSc130684,5,Ia,0.41363,PSc130684,0,0,0,0,0,0
PSc130733,1,Ia,0.5637,PSc130733,0,0,0,0,0,0
PSc130798,2,Ia,0.28926,PSc130798,0,0,0,0,0,0
PSc130880,1,Ia,0.2458,PSc130880,0,0,0,0,0,0
PSc130997,1,Ia,0.30468,PSc130997,0,0,0,0,0,0
PSc131031,3,Ia,0.29651,PSc131031,0,0,0,0,0,0
PSc131033,3,Ia,0.30345,PSc131033,0,0,0,0,0,0
PSc131084,1,Ia,0.41622,PSc131084,0,0,0,0,0,0
PSc131086,4,Ia,0.47768,PSc131086,0,0,0,0,0,0
PSc131091,1,Ia,0.53953,PSc131091,0,0,0,0,0,0
PSc140092,3,Ia,0.41841,PSc140092,0,0,0,0,0,0
PSc140107,3,Ia,0.43555,PSc140107,0,0,0,0,0,0
PSc140112,8,Ia,0.33941,PSc140112,0,0,0,0,0,0
PSc140122,6,Ia,0.27172,PSc140122,0,0,0,0,0,0
PSc140124,2,Ia,0.34566,PSc140124,0,0,0,0,0,0
PSc140164,6,Ia,0.35492,PSc140164,0,0,0,0,0,0
PSc140177,2,Ia,0.28246,PSc140177,0,0,0,0,0,0
